"state_code","code","name"
"PR",4119251,"PINHAL DE SÃO BENTO"
"PR",4119301,"PINHÃO"
"PR",4119400,"PIRAÍ DO SUL"
"PR",4119509,"PIRAQUARA"
"PR",4119608,"PITANGA"
"PR",4119657,"PITANGUEIRAS"
"PR",4119707,"PLANALTINA DO PARANÁ"
"PR",4119806,"PLANALTO"
"PR",4119905,"PONTA GROSSA"
"PR",4119954,"PONTAL DO PARANÁ"
"PR",4120002,"PORECATU"
"PR",4120101,"PORTO AMAZONAS"
"PR",4120150,"PORTO BARREIRO"
"PR",4120200,"PORTO RICO"
"PR",4120309,"PORTO VITÓRIA"
"PR",4120333,"PRADO FERREIRA"
"PR",4120358,"PRANCHITA"
"PR",4120408,"PRESIDENTE CASTELO BRANCO"
"PR",4120507,"PRIMEIRO DE MAIO"
"PR",4120606,"PRUDENTÓPOLIS"
"PR",4120655,"QUARTO CENTENÁRIO"
"PR",4120705,"QUATIGUÁ"
"PR",4120804,"QUATRO BARRAS"
"PR",4120853,"QUATRO PONTES"
"PR",4120903,"QUEDAS DO IGUAÇU"
"PR",4121000,"QUERÊNCIA DO NORTE"
"PR",4121109,"QUINTA DO SOL"
"PR",4121208,"QUITANDINHA"
"PR",4121257,"RAMILÂNDIA"
"PR",4121307,"RANCHO ALEGRE"
"PR",4121356,"RANCHO ALEGRE D'OESTE"
"PR",4121406,"REALEZA"
"PR",4121505,"REBOUÇAS"
"PR",4121604,"RENASCENÇA"
"PR",4121703,"RESERVA"
"PR",4121752,"RESERVA DO IGUAÇU"
"PR",4121802,"RIBEIRÃO CLARO"
"PR",4121901,"RIBEIRÃO DO PINHAL"
"PR",4122008,"RIO AZUL"
"PR",4122107,"RIO BOM"
"PR",4122156,"RIO BONITO DO IGUAÇU"
"PR",4122172,"RIO BRANCO DO IVAÍ"
"PR",4122206,"RIO BRANCO DO SUL"
"PR",4122305,"RIO NEGRO"
"PR",4122404,"ROLÂNDIA"
"PR",4122503,"RONCADOR"
"PR",4122602,"RONDON"
"PR",4122651,"ROSÁRIO DO IVAÍ"
"PR",4122701,"SABÁUDIA"
"PR",4122800,"SALGADO FILHO"
"PR",4122909,"SALTO DO ITARARÉ"
"PR",4123006,"SALTO DO LONTRA"
"PR",4123105,"SANTA AMÉLIA"
"PR",4123204,"SANTA CECÍLIA DO PAVÃO"
"PR",4123303,"SANTA CRUZ DE MONTE CASTELO"
"PR",4123402,"SANTA FÉ"
"PR",4123501,"SANTA HELENA"
"PR",4123600,"SANTA INÊS"
"PR",4123709,"SANTA ISABEL DO IVAÍ"
"PR",4123808,"SANTA IZABEL DO OESTE"
"PR",4123824,"SANTA LÚCIA"
"PR",4123857,"SANTA MARIA DO OESTE"
"PR",4123907,"SANTA MARIANA"
"PR",4123956,"SANTA MÔNICA"
"PR",4124004,"SANTANA DO ITARARÉ"
"PR",4124020,"SANTA TEREZA DO OESTE"
"PR",4124053,"SANTA TEREZINHA DE ITAIPU"
"PR",4124103,"SANTO ANTÔNIO DA PLATINA"
"PR",4124202,"SANTO ANTÔNIO DO CAIUÁ"
"PR",4124301,"SANTO ANTÔNIO DO PARAÍSO"
"PR",4124400,"SANTO ANTÔNIO DO SUDOESTE"
"PR",4124509,"SANTO INÁCIO"
"PR",4124608,"SÃO CARLOS DO IVAÍ"
"PR",4124707,"SÃO JERÔNIMO DA SERRA"
"PR",4124806,"SÃO JOÃO"
"PR",4124905,"SÃO JOÃO DO CAIUÁ"
"PR",4125001,"SÃO JOÃO DO IVAÍ"
"PR",4125100,"SÃO JOÃO DO TRIUNFO"
"PR",4125209,"SÃO JORGE D'OESTE"
"PR",4125308,"SÃO JORGE DO IVAÍ"
"PR",4125357,"SÃO JORGE DO PATROCÍNIO"
"PR",4125407,"SÃO JOSÉ DA BOA VISTA"
"PR",4125456,"SÃO JOSÉ DAS PALMEIRAS"
"PR",4125506,"SÃO JOSÉ DOS PINHAIS"
"PR",4125555,"SÃO MANOEL DO PARANÁ"
"PR",4125605,"SÃO MATEUS DO SUL"
"PR",4125704,"SÃO MIGUEL DO IGUAÇU"
"PR",4125753,"SÃO PEDRO DO IGUAÇU"
"PR",4125803,"SÃO PEDRO DO IVAÍ"
"PR",4125902,"SÃO PEDRO DO PARANÁ"
"PR",4126009,"SÃO SEBASTIÃO DA AMOREIRA"
"PR",4126108,"SÃO TOMÉ"
"PR",4126207,"SAPOPEMA"
"PR",4126256,"SARANDI"
"PR",4126272,"SAUDADE DO IGUAÇU"
"PR",4126306,"SENGÉS"
"PR",4126355,"SERRANÓPOLIS DO IGUAÇU"
"PR",4126405,"SERTANEJA"
"PR",4126504,"SERTANÓPOLIS"
"PR",4126603,"SIQUEIRA CAMPOS"
"PR",4126652,"SULINA"
"PR",4126678,"TAMARANA"
"PR",4126702,"TAMBOARA"
"PR",4126801,"TAPEJARA"
"PR",4126900,"TAPIRA"
"PR",4127007,"TEIXEIRA SOARES"
"PR",4127106,"TELÊMACO BORBA"
"PR",4127205,"TERRA BOA"
"PR",4127304,"TERRA RICA"
"PR",4127403,"TERRA ROXA"
"PR",4127502,"TIBAGI"
"PR",4127601,"TIJUCAS DO SUL"
"PR",4127700,"TOLEDO"
"PR",4127809,"TOMAZINA"
"PR",4127858,"TRÊS BARRAS DO PARANÁ"
"PR",4127882,"TUNAS DO PARANÁ"
"PR",4127908,"TUNEIRAS DO OESTE"
"PR",4127957,"TUPÃSSI"
"PR",4127965,"TURVO"
"PR",4128005,"UBIRATÃ"
"PR",4128104,"UMUARAMA"
"PR",4128203,"UNIÃO DA VITÓRIA"
"PR",4128302,"UNIFLOR"
"PR",4128401,"URAÍ"
"PR",4128500,"WENCESLAU BRAZ"
"PR",4128534,"VENTANIA"
"PR",4128559,"VERA CRUZ DO OESTE"
"PR",4128609,"VERÊ"
"PR",4128625,"ALTO PARAÍSO"
"PR",4128633,"DOUTOR ULYSSES"
"PR",4128658,"VIRMOND"
"PR",4128708,"VITORINO"
"PR",4128807,"XAMBRÊ"
"SC",4200051,"ABDON BATISTA"
"SC",4200101,"ABELARDO LUZ"
"SC",4200200,"AGROLÂNDIA"
"SC",4200309,"AGRONÔMICA"
"SC",4200408,"ÁGUA DOCE"
"SC",4200507,"ÁGUAS DE CHAPECÓ"
"SC",4200556,"ÁGUAS FRIAS"
"SC",4200606,"ÁGUAS MORNAS"
"SC",4200705,"ALFREDO WAGNER"
"SC",4200754,"ALTO BELA VISTA"
"SC",4200804,"ANCHIETA"
"SC",4200903,"ANGELINA"
"SC",4201000,"ANITA GARIBALDI"
"SC",4201109,"ANITÁPOLIS"
"SC",4201208,"ANTÔNIO CARLOS"
"SC",4201257,"APIÚNA"
"SC",4201273,"ARABUTÃ"
"SC",4201307,"ARAQUARI"
"SC",4201406,"ARARANGUÁ"
"SC",4201505,"ARMAZÉM"
"SC",4201604,"ARROIO TRINTA"
"SC",4201653,"ARVOREDO"
"SC",4201703,"ASCURRA"
"SC",4201802,"ATALANTA"
"SC",4201901,"AURORA"
"SC",4201950,"BALNEÁRIO ARROIO DO SILVA"
"SC",4202008,"BALNEÁRIO CAMBORIÚ"
"SC",4202057,"BALNEÁRIO BARRA DO SUL"
"SC",4202073,"BALNEÁRIO GAIVOTA"
"SC",4202081,"BANDEIRANTE"
"SC",4202099,"BARRA BONITA"
"SC",4202107,"BARRA VELHA"
"SC",4202131,"BELA VISTA DO TOLDO"
"SC",4202156,"BELMONTE"
"SC",4202206,"BENEDITO NOVO"
"SC",4202305,"BIGUAÇU"
"SC",4202404,"BLUMENAU"
"SC",4202438,"BOCAINA DO SUL"
"SC",4202453,"BOMBINHAS"
"SC",4202503,"BOM JARDIM DA SERRA"
"SC",4202537,"BOM JESUS"
"SC",4202578,"BOM JESUS DO OESTE"
"SC",4202602,"BOM RETIRO"
"SC",4202701,"BOTUVERÁ"
"SC",4202800,"BRAÇO DO NORTE"
"SC",4202859,"BRAÇO DO TROMBUDO"
"SC",4202875,"BRUNÓPOLIS"
"SC",4202909,"BRUSQUE"
"SC",4203006,"CAÇADOR"
"SC",4203105,"CAIBI"
"SC",4203154,"CALMON"
"SC",4203204,"CAMBORIÚ"
"SC",4203253,"CAPÃO ALTO"
"SC",4203303,"CAMPO ALEGRE"
"SC",4203402,"CAMPO BELO DO SUL"
"SC",4203501,"CAMPO ERÊ"
"SC",4203600,"CAMPOS NOVOS"
"SC",4203709,"CANELINHA"
"SC",4203808,"CANOINHAS"
"SC",4203907,"CAPINZAL"
"SC",4203956,"CAPIVARI DE BAIXO"
"SC",4204004,"CATANDUVAS"
"SC",4204103,"CAXAMBU DO SUL"
"SC",4204152,"CELSO RAMOS"
"SC",4204178,"CERRO NEGRO"
"SC",4204194,"CHAPADÃO DO LAGEADO"
"SC",4204202,"CHAPECÓ"
"SC",4204251,"COCAL DO SUL"
"SC",4204301,"CONCÓRDIA"
"SC",4204350,"CORDILHEIRA ALTA"
"SC",4204400,"CORONEL FREITAS"
"SC",4204459,"CORONEL MARTINS"
"SC",4204509,"CORUPÁ"
"SC",4204558,"CORREIA PINTO"
"SC",4204608,"CRICIÚMA"
"SC",4204707,"CUNHA PORÃ"
"SC",4204756,"CUNHATAÍ"
"SC",4204806,"CURITIBANOS"
"SC",4204905,"DESCANSO"
"SC",4205001,"DIONÍSIO CERQUEIRA"
"SC",4205100,"DONA EMMA"
"SC",4205159,"DOUTOR PEDRINHO"
"SC",4205175,"ENTRE RIOS"
"SC",4205191,"ERMO"
"SC",4205209,"ERVAL VELHO"
"SC",4205308,"FAXINAL DOS GUEDES"
"SC",4205357,"FLOR DO SERTÃO"
"SC",4205407,"FLORIANÓPOLIS"
"SC",4205431,"FORMOSA DO SUL"
"SC",4205456,"FORQUILHINHA"
"SC",4205506,"FRAIBURGO"
"SC",4205555,"FREI ROGÉRIO"
"SC",4205605,"GALVÃO"
"SC",4205704,"GAROPABA"
"SC",4205803,"GARUVA"
"SC",4205902,"GASPAR"
"SC",4206009,"GOVERNADOR CELSO RAMOS"
"SC",4206108,"GRÃO PARÁ"
"SC",4206207,"GRAVATAL"
"SC",4206306,"GUABIRUBA"
"SC",4206405,"GUARACIABA"
"SC",4206504,"GUARAMIRIM"
"SC",4206603,"GUARUJÁ DO SUL"
"SC",4206652,"GUATAMBÚ"
"SC",4206702,"HERVAL D'OESTE"
"SC",4206751,"IBIAM"
"SC",4206801,"IBICARÉ"
"SC",4206900,"IBIRAMA"
"SC",4207007,"IÇARA"
"SC",4207106,"ILHOTA"
"SC",4207205,"IMARUÍ"
"SC",4207304,"IMBITUBA"
"SC",4207403,"IMBUIA"
"SC",4207502,"INDAIAL"
"SC",4207577,"IOMERÊ"
"SC",4207601,"IPIRA"
"SC",4207650,"IPORÃ DO OESTE"
"SC",4207684,"IPUAÇU"
"SC",4207700,"IPUMIRIM"
"SC",4207759,"IRACEMINHA"
"SC",4207809,"IRANI"
"SC",4207858,"IRATI"
"SC",4207908,"IRINEÓPOLIS"
"SC",4208005,"ITÁ"
"SC",4208104,"ITAIÓPOLIS"
"SC",4208203,"ITAJAÍ"
"SC",4208302,"ITAPEMA"
"SC",4208401,"ITAPIRANGA"
"SC",4208450,"ITAPOÁ"
"SC",4208500,"ITUPORANGA"
"SC",4208609,"JABORÁ"
"SC",4208708,"JACINTO MACHADO"
"SC",4208807,"JAGUARUNA"
"SC",4208906,"JARAGUÁ DO SUL"
"SC",4208955,"JARDINÓPOLIS"
"SC",4209003,"JOAÇABA"
"SC",4209102,"JOINVILLE"
"SC",4209151,"JOSÉ BOITEUX"
"SC",4209177,"JUPIÁ"
"SC",4209201,"LACERDÓPOLIS"
"SC",4209300,"LAGES"
"SC",4209409,"LAGUNA"
"SC",4209458,"LAJEADO GRANDE"
"SC",4209508,"LAURENTINO"
"SC",4209607,"LAURO MULLER"
"SC",4209706,"LEBON RÉGIS"
"SC",4209805,"LEOBERTO LEAL"
"SC",4209854,"LINDÓIA DO SUL"
"SC",4209904,"LONTRAS"
"SC",4210001,"LUIZ ALVES"
"SC",4210035,"LUZERNA"
"SC",4210050,"MACIEIRA"
"SC",4210100,"MAFRA"
"SC",4210209,"MAJOR GERCINO"
"SC",4210308,"MAJOR VIEIRA"
"SC",4210407,"MARACAJÁ"
"SC",4210506,"MARAVILHA"
"SC",4210555,"MAREMA"
"SC",4210605,"MASSARANDUBA"
"SC",4210704,"MATOS COSTA"
"SC",4210803,"MELEIRO"
"SC",4210852,"MIRIM DOCE"
"SC",4210902,"MODELO"
"SC",4211009,"MONDAÍ"
"SC",4211058,"MONTE CARLO"
"SC",4211108,"MONTE CASTELO"
"SC",4211207,"MORRO DA FUMAÇA"
"SC",4211256,"MORRO GRANDE"
"SC",4211306,"NAVEGANTES"
"SC",4211405,"NOVA ERECHIM"
"SC",4211454,"NOVA ITABERABA"
"SC",4211504,"NOVA TRENTO"
"SC",4211603,"NOVA VENEZA"
"SC",4211652,"NOVO HORIZONTE"
"SC",4211702,"ORLEANS"
"SC",4211751,"OTACÍLIO COSTA"
"SC",4211801,"OURO"
"SC",4211850,"OURO VERDE"
"SC",4211876,"PAIAL"
"SC",4211892,"PAINEL"
"SC",4211900,"PALHOÇA"
"SC",4212007,"PALMA SOLA"
"SC",4212056,"PALMEIRA"
"SC",4212106,"PALMITOS"
"SC",4212205,"PAPANDUVA"
"SC",4212239,"PARAÍSO"
"SC",4212254,"PASSO DE TORRES"
"SC",4212270,"PASSOS MAIA"
"SC",4212304,"PAULO LOPES"
"SC",4212403,"PEDRAS GRANDES"
"SC",4212502,"PENHA"
"SC",4212601,"PERITIBA"
"SC",4212700,"PETROLÂNDIA"
"SC",4212809,"BALNEÁRIO PIÇARRAS"
"SC",4212908,"PINHALZINHO"
"SC",4213005,"PINHEIRO PRETO"
"SC",4213104,"PIRATUBA"
"SC",4213153,"PLANALTO ALEGRE"
"SC",4213203,"POMERODE"
"SC",4213302,"PONTE ALTA"
"SC",4213351,"PONTE ALTA DO NORTE"
"SC",4213401,"PONTE SERRADA"
"SC",4213500,"PORTO BELO"
"SC",4213609,"PORTO UNIÃO"
"SC",4213708,"POUSO REDONDO"
"SC",4213807,"PRAIA GRANDE"
"SC",4213906,"PRESIDENTE CASTELLO BRANCO"
"SC",4214003,"PRESIDENTE GETÚLIO"
"SC",4214102,"PRESIDENTE NEREU"
"SC",4214151,"PRINCESA"
"SC",4214201,"QUILOMBO"
"SC",4214300,"RANCHO QUEIMADO"
"SC",4214409,"RIO DAS ANTAS"
"SC",4214508,"RIO DO CAMPO"
"SC",4214607,"RIO DO OESTE"
"SC",4214706,"RIO DOS CEDROS"
"SC",4214805,"RIO DO SUL"
"SC",4214904,"RIO FORTUNA"
"SC",4215000,"RIO NEGRINHO"
"SC",4215059,"RIO RUFINO"
"SC",4215075,"RIQUEZA"
"SC",4215109,"RODEIO"
"SC",4215208,"ROMELÂNDIA"
"SC",4215307,"SALETE"
"SC",4215356,"SALTINHO"
"SC",4215406,"SALTO VELOSO"
"SC",4215455,"SANGÃO"
"SC",4215505,"SANTA CECÍLIA"
"SC",4215554,"SANTA HELENA"
"SC",4215604,"SANTA ROSA DE LIMA"
"SC",4215653,"SANTA ROSA DO SUL"
"SC",4215679,"SANTA TEREZINHA"
"SC",4215687,"SANTA TEREZINHA DO PROGRESSO"
"SC",4215695,"SANTIAGO DO SUL"
"SC",4215703,"SANTO AMARO DA IMPERATRIZ"
"SC",4215752,"SÃO BERNARDINO"
"SC",4215802,"SÃO BENTO DO SUL"
"SC",4215901,"SÃO BONIFÁCIO"
"SC",4216008,"SÃO CARLOS"
"SC",4216057,"SÃO CRISTOVÃO DO SUL"
"SC",4216107,"SÃO DOMINGOS"
"SC",4216206,"SÃO FRANCISCO DO SUL"
"SC",4216255,"SÃO JOÃO DO OESTE"
"SC",4216305,"SÃO JOÃO BATISTA"
"SC",4216354,"SÃO JOÃO DO ITAPERIÚ"
"SC",4216404,"SÃO JOÃO DO SUL"
"SC",4216503,"SÃO JOAQUIM"
"SC",4216602,"SÃO JOSÉ"
"SC",4216701,"SÃO JOSÉ DO CEDRO"
"SC",4216800,"SÃO JOSÉ DO CERRITO"
"SC",4216909,"SÃO LOURENÇO DO OESTE"
"SC",4217006,"SÃO LUDGERO"
"SC",4217105,"SÃO MARTINHO"
"SC",4217154,"SÃO MIGUEL DA BOA VISTA"
"SC",4217204,"SÃO MIGUEL DO OESTE"
"SC",4217253,"SÃO PEDRO DE ALCÂNTARA"
"SC",4217303,"SAUDADES"
"SC",4217402,"SCHROEDER"
"SC",4217501,"SEARA"
"SC",4217550,"SERRA ALTA"
"SC",4217600,"SIDERÓPOLIS"
"SC",4217709,"SOMBRIO"
"SC",4217758,"SUL BRASIL"
"SC",4217808,"TAIÓ"
"SC",4217907,"TANGARÁ"
"SC",4217956,"TIGRINHOS"
"SC",4218004,"TIJUCAS"
"SC",4218103,"TIMBÉ DO SUL"
"SC",4218202,"TIMBÓ"
"SC",4218251,"TIMBÓ GRANDE"
"SC",4218301,"TRÊS BARRAS"
"SC",4218350,"TREVISO"
"SC",4218400,"TREZE DE MAIO"
"SC",4218509,"TREZE TÍLIAS"
"SC",4218608,"TROMBUDO CENTRAL"
"SC",4218707,"TUBARÃO"
"SC",4218756,"TUNÁPOLIS"
"SC",4218806,"TURVO"
"SC",4218855,"UNIÃO DO OESTE"
"SC",4218905,"URUBICI"
"SC",4218954,"URUPEMA"
"SC",4219002,"URUSSANGA"
"SC",4219101,"VARGEÃO"
"SC",4219150,"VARGEM"
"SC",4219176,"VARGEM BONITA"
"SC",4219200,"VIDAL RAMOS"
"SC",4219309,"VIDEIRA"
"SC",4219358,"VITOR MEIRELES"
"SC",4219408,"WITMARSUM"
"SC",4219507,"XANXERÊ"
"SC",4219606,"XAVANTINA"
"SC",4219705,"XAXIM"
"SC",4219853,"ZORTÉA"
"RS",4300034,"ACEGUÁ"
"RS",4300059,"ÁGUA SANTA"
"RS",4300109,"AGUDO"
"RS",4300208,"AJURICABA"
"RS",4300307,"ALECRIM"
"RS",4300406,"ALEGRETE"
"RS",4300455,"ALEGRIA"
"RS",4300471,"ALMIRANTE TAMANDARÉ DO SUL"
"RS",4300505,"ALPESTRE"
"RS",4300554,"ALTO ALEGRE"
"RS",4300570,"ALTO FELIZ"
"RS",4300604,"ALVORADA"
"RS",4300638,"AMARAL FERRADOR"
"RS",4300646,"AMETISTA DO SUL"
"RS",4300661,"ANDRÉ DA ROCHA"
"RS",4300703,"ANTA GORDA"
"RS",4300802,"ANTÔNIO PRADO"
"RS",4300851,"ARAMBARÉ"
"RS",4300877,"ARARICÁ"
"RS",4300901,"ARATIBA"
"RS",4301008,"ARROIO DO MEIO"
"RS",4301057,"ARROIO DO SAL"
"RS",4301073,"ARROIO DO PADRE"
"RS",4301107,"ARROIO DOS RATOS"
"RS",4301206,"ARROIO DO TIGRE"
"RS",4301305,"ARROIO GRANDE"
"RS",4301404,"ARVOREZINHA"
"RS",4301503,"AUGUSTO PESTANA"
"RS",4301552,"ÁUREA"
"RS",4301602,"BAGÉ"
"RS",4301636,"BALNEÁRIO PINHAL"
"RS",4301651,"BARÃO"
"RS",4301701,"BARÃO DE COTEGIPE"
"RS",4301750,"BARÃO DO TRIUNFO"
"RS",4301800,"BARRACÃO"
"RS",4301859,"BARRA DO GUARITA"
"RS",4301875,"BARRA DO QUARAÍ"
"RS",4301909,"BARRA DO RIBEIRO"
"RS",4301925,"BARRA DO RIO AZUL"
"RS",4301958,"BARRA FUNDA"
"RS",4302006,"BARROS CASSAL"
"RS",4302055,"BENJAMIN CONSTANT DO SUL"
"RS",4302105,"BENTO GONÇALVES"
"RS",4302154,"BOA VISTA DAS MISSÕES"
"RS",4302204,"BOA VISTA DO BURICÁ"
"RS",4302220,"BOA VISTA DO CADEADO"
"RS",4302238,"BOA VISTA DO INCRA"
"RS",4302253,"BOA VISTA DO SUL"
"RS",4302303,"BOM JESUS"
"RS",4302352,"BOM PRINCÍPIO"
"RS",4302378,"BOM PROGRESSO"
"RS",4302402,"BOM RETIRO DO SUL"
"RS",4302451,"BOQUEIRÃO DO LEÃO"
"RS",4302501,"BOSSOROCA"
"RS",4302584,"BOZANO"
"RS",4302600,"BRAGA"
"RS",4302659,"BROCHIER"
"RS",4302709,"BUTIÁ"
"RS",4302808,"CAÇAPAVA DO SUL"
"RS",4302907,"CACEQUI"
"RS",4303004,"CACHOEIRA DO SUL"
"RS",4303103,"CACHOEIRINHA"
"RS",4303202,"CACIQUE DOBLE"
"RS",4303301,"CAIBATÉ"
"RS",4303400,"CAIÇARA"
"RS",4303509,"CAMAQUÃ"
"RS",4303558,"CAMARGO"
"RS",4303608,"CAMBARÁ DO SUL"
"RS",4303673,"CAMPESTRE DA SERRA"
"RS",4303707,"CAMPINA DAS MISSÕES"
"RS",4303806,"CAMPINAS DO SUL"
"RS",4303905,"CAMPO BOM"
"RS",4304002,"CAMPO NOVO"
"RS",4304101,"CAMPOS BORGES"
"RS",4304200,"CANDELÁRIA"
"RS",4304309,"CÂNDIDO GODÓI"
"RS",4304358,"CANDIOTA"
"RS",4304408,"CANELA"
"RS",4304507,"CANGUÇU"
"RS",4304606,"CANOAS"
"RS",4304614,"CANUDOS DO VALE"
"RS",4304622,"CAPÃO BONITO DO SUL"
"RS",4304630,"CAPÃO DA CANOA"
"RS",4304655,"CAPÃO DO CIPÓ"
"RS",4304663,"CAPÃO DO LEÃO"
"RS",4304671,"CAPIVARI DO SUL"
"RS",4304689,"CAPELA DE SANTANA"
"RS",4304697,"CAPITÃO"
"RS",4304705,"CARAZINHO"
"RS",4304713,"CARAÁ"
"RS",4304804,"CARLOS BARBOSA"
"RS",4304853,"CARLOS GOMES"
"RS",4304903,"CASCA"
"RS",4304952,"CASEIROS"
"RS",4305009,"CATUÍPE"
"RS",4305108,"CAXIAS DO SUL"
"RS",4305116,"CENTENÁRIO"
"RS",4305124,"CERRITO"
"RS",4305132,"CERRO BRANCO"
"RS",4305157,"CERRO GRANDE"
"RS",4305173,"CERRO GRANDE DO SUL"
"RS",4305207,"CERRO LARGO"
"RS",4305306,"CHAPADA"
"RS",4305355,"CHARQUEADAS"
"RS",4305371,"CHARRUA"
"RS",4305405,"CHIAPETTA"
"RS",4305439,"CHUÍ"
"RS",4305447,"CHUVISCA"
"RS",4305454,"CIDREIRA"
"RS",4305504,"CIRÍACO"
"RS",4305587,"COLINAS"
"RS",4305603,"COLORADO"
"RS",4305702,"CONDOR"
"RS",4305801,"CONSTANTINA"
"RS",4305835,"COQUEIRO BAIXO"
"RS",4305850,"COQUEIROS DO SUL"
"RS",4305871,"CORONEL BARROS"
"RS",4305900,"CORONEL BICACO"
"RS",4305934,"CORONEL PILAR"
"RS",4305959,"COTIPORÃ"
"RS",4305975,"COXILHA"
"RS",4306007,"CRISSIUMAL"
"RS",4306056,"CRISTAL"
"RS",4306072,"CRISTAL DO SUL"
"RS",4306106,"CRUZ ALTA"
"RS",4306130,"CRUZALTENSE"
"RS",4306205,"CRUZEIRO DO SUL"
"RS",4306304,"DAVID CANABARRO"
"RS",4306320,"DERRUBADAS"
"RS",4306353,"DEZESSEIS DE NOVEMBRO"
"RS",4306379,"DILERMANDO DE AGUIAR"
"RS",4306403,"DOIS IRMÃOS"
"RS",4306429,"DOIS IRMÃOS DAS MISSÕES"
"RS",4306452,"DOIS LAJEADOS"
"RS",4306502,"DOM FELICIANO"
"RS",4306551,"DOM PEDRO DE ALCÂNTARA"
"RS",4306601,"DOM PEDRITO"
"RS",4306700,"DONA FRANCISCA"
"RS",4306734,"DOUTOR MAURÍCIO CARDOSO"
"RS",4306759,"DOUTOR RICARDO"
"RS",4306767,"ELDORADO DO SUL"
"RS",4306809,"ENCANTADO"
"RS",4306908,"ENCRUZILHADA DO SUL"
"RS",4306924,"ENGENHO VELHO"
"RS",4306932,"ENTRE-IJUÍS"
"RS",4306957,"ENTRE RIOS DO SUL"
"RS",4306973,"EREBANGO"
"RS",4307005,"ERECHIM"
"RS",4307054,"ERNESTINA"
"RS",4307104,"HERVAL"
"RS",4307203,"ERVAL GRANDE"
"RS",4307302,"ERVAL SECO"
"RS",4307401,"ESMERALDA"
"RS",4307450,"ESPERANÇA DO SUL"
"RS",4307500,"ESPUMOSO"
"RS",4307559,"ESTAÇÃO"
"RS",4307609,"ESTÂNCIA VELHA"
"RS",4307708,"ESTEIO"
"RS",4307807,"ESTRELA"
"RS",4307815,"ESTRELA VELHA"
"RS",4307831,"EUGÊNIO DE CASTRO"
"RS",4307864,"FAGUNDES VARELA"
"RS",4307906,"FARROUPILHA"
"RS",4308003,"FAXINAL DO SOTURNO"
"RS",4308052,"FAXINALZINHO"
"RS",4308078,"FAZENDA VILANOVA"
"RS",4308102,"FELIZ"
"RS",4308201,"FLORES DA CUNHA"
"RS",4308250,"FLORIANO PEIXOTO"
"RS",4308300,"FONTOURA XAVIER"
"RS",4308409,"FORMIGUEIRO"
"RS",4308433,"FORQUETINHA"
"RS",4308458,"FORTALEZA DOS VALOS"
"RS",4308508,"FREDERICO WESTPHALEN"
"RS",4308607,"GARIBALDI"
"RS",4308656,"GARRUCHOS"
"RS",4308706,"GAURAMA"
"RS",4308805,"GENERAL CÂMARA"
"RS",4308854,"GENTIL"
"RS",4308904,"GETÚLIO VARGAS"
"RS",4309001,"GIRUÁ"
"RS",4309050,"GLORINHA"
"RS",4309100,"GRAMADO"
"RS",4309126,"GRAMADO DOS LOUREIROS"
"RS",4309159,"GRAMADO XAVIER"
"RS",4309209,"GRAVATAÍ"
"RS",4309258,"GUABIJU"
"RS",4309308,"GUAÍBA"
"RS",4309407,"GUAPORÉ"
"RS",4309506,"GUARANI DAS MISSÕES"
"RS",4309555,"HARMONIA"
"RS",4309571,"HERVEIRAS"
"RS",4309605,"HORIZONTINA"
"RS",4309654,"HULHA NEGRA"
"RS",4309704,"HUMAITÁ"
"RS",4309753,"IBARAMA"
"RS",4309803,"IBIAÇÁ"
"RS",4309902,"IBIRAIARAS"
"RS",4309951,"IBIRAPUITÃ"
"RS",4310009,"IBIRUBÁ"
"RS",4310108,"IGREJINHA"
"RS",4310207,"IJUÍ"
"RS",4310306,"ILÓPOLIS"
"RS",4310330,"IMBÉ"
"RS",4310363,"IMIGRANTE"
"RS",4310405,"INDEPENDÊNCIA"
"RS",4310413,"INHACORÁ"
"RS",4310439,"IPÊ"
"RS",4310462,"IPIRANGA DO SUL"
"RS",4310504,"IRAÍ"
"RS",4310538,"ITAARA"
"RS",4310553,"ITACURUBI"
"RS",4310579,"ITAPUCA"
"RS",4310603,"ITAQUI"
"RS",4310652,"ITATI"
"RS",4310702,"ITATIBA DO SUL"
"RS",4310751,"IVORÁ"
"RS",4310801,"IVOTI"
"RS",4310850,"JABOTICABA"
"RS",4310876,"JACUIZINHO"
"RS",4310900,"JACUTINGA"
"RS",4311007,"JAGUARÃO"
"RS",4311106,"JAGUARI"
"RS",4311122,"JAQUIRANA"
"RS",4311130,"JARI"
"RS",4311155,"JÓIA"
"RS",4311205,"JÚLIO DE CASTILHOS"
"RS",4311239,"LAGOA BONITA DO SUL"
"RS",4311254,"LAGOÃO"
"RS",4311270,"LAGOA DOS TRÊS CANTOS"
"RS",4311304,"LAGOA VERMELHA"
"RS",4311403,"LAJEADO"
"RS",4311429,"LAJEADO DO BUGRE"
"RS",4311502,"LAVRAS DO SUL"
"RS",4311601,"LIBERATO SALZANO"
"RS",4311627,"LINDOLFO COLLOR"
"RS",4311643,"LINHA NOVA"
"RS",4311700,"MACHADINHO"
"RS",4311718,"MAÇAMBARÁ"
"RS",4311734,"MAMPITUBA"
"RS",4311759,"MANOEL VIANA"
"RS",4311775,"MAQUINÉ"
"RS",4311791,"MARATÁ"
"RS",4311809,"MARAU"
"RS",4311908,"MARCELINO RAMOS"
"RS",4311981,"MARIANA PIMENTEL"
